region,scenario,year,temperature_c,precip_mm_day,temp_baseline_c,precip_baseline_mm_day,temp_anomaly_c,precip_change_pct,co2_ppm
Global,ssp245,2026,14.74067627177549,2.8482173961122004,14.407739374411412,2.8432781352137413,0.3329368973640783,0.17371712029459194,436.6666666666667
Global,ssp245,2027,14.747578532841835,2.84215649548775,14.407739374411412,2.8432781352137413,0.3398391584304239,-0.03944882184053024,440.0
Global,ssp245,2028,14.924820779824508,2.856864975484545,14.407739374411412,2.8432781352137413,0.5170814054130961,0.4778582897864236,443.3333333333333
Global,ssp245,2029,14.902632159747526,2.8545917294712355,14.407739374411412,2.8432781352137413,0.49489278533611447,0.3979067020344016,446.6666666666667
Global,ssp245,2030,14.986074260662773,2.8642844703601296,14.407739374411412,2.8432781352137413,0.578334886251362,0.7388069034199196,450.0
Global,ssp245,2031,15.124552266093197,2.8620459809945964,14.407739374411412,2.8432781352137413,0.7168128916817853,0.660077730293672,454.5
Global,ssp245,2032,14.849838211927466,2.8619965538464793,14.407739374411412,2.8432781352137413,0.4420988375160544,0.6583393443262595,459.0
Global,ssp245,2033,14.904158581079189,2.848092518866351,14.407739374411412,2.8432781352137413,0.4964192066677775,0.1693251037590756,463.5
Global,ssp245,2034,14.99213778555065,2.8708334620024853,14.407739374411412,2.8432781352137413,0.5843984111392384,0.9691393341887254,468.0
Global,ssp245,2035,14.948493728857933,2.8655238927393616,14.407739374411412,2.8432781352137413,0.5407543544465216,0.782398220213092,472.5
Global,ssp245,2036,14.865858564971601,2.86071787040296,14.407739374411412,2.8432781352137413,0.4581191905601898,0.6133671895559314,477.0
Global,ssp245,2037,14.969104259376131,2.873943371957646,14.407739374411412,2.8432781352137413,0.5613648849647195,1.0785169542198034,481.5
Global,ssp245,2038,14.975468280456425,2.8773069596363676,14.407739374411412,2.8432781352137413,0.5677289060450139,1.1968165900191907,486.0
Global,ssp245,2039,15.064113608486378,2.8608268116985855,14.407739374411412,2.8432781352137413,0.656374234074967,0.6171987280282396,490.5
Global,ssp245,2040,15.203406534549352,2.870697323724046,14.407739374411412,2.8432781352137413,0.7956671601379401,0.9643512595802931,495.0
Global,ssp245,2041,15.367231241897223,2.8755336787125803,14.407739374411412,2.8432781352137413,0.9594918674858111,1.1344491099677163,499.5
Global,ssp245,2042,15.297007841823437,2.881137370120416,14.407739374411412,2.8432781352137413,0.889268467412025,1.3315346971438164,504.0
Global,ssp245,2043,15.136640370457442,2.86990664400393,14.407739374411412,2.8432781352137413,0.7289009960460309,0.9365425232374238,508.5
Global,ssp245,2044,15.147466521192888,2.8694297669139606,14.407739374411412,2.8432781352137413,0.7397271467814761,0.919770435974367,513.0
Global,ssp245,2045,15.225589335142713,2.872239794434562,14.407739374411412,2.8432781352137413,0.8178499607313015,1.0186009895455994,517.5
Global,ssp245,2046,15.183686716091744,2.8822284799824778,14.407739374411412,2.8432781352137413,0.7759473416803324,1.369909763182856,522.0
Global,ssp245,2047,15.207289663844834,2.87028712975447,14.407739374411412,2.8432781352137413,0.799550289433423,0.9499244624092472,526.5
Global,ssp245,2048,15.507768139367796,2.8745362556744016,14.407739374411412,2.8432781352137413,1.1000287649563845,1.0993690723932832,531.0
Global,ssp245,2049,15.527959040169305,2.886416256170498,14.407739374411412,2.8432781352137413,1.1202196657578938,1.517196661926767,535.5
Global,ssp245,2050,15.522107161407728,2.8931845904710323,14.407739374411412,2.8432781352137413,1.1143677869963167,1.7552435211738195,540.0
Global,ssp245,2051,15.394308057793502,2.877544328280884,14.407739374411412,2.8432781352137413,0.9865686833820906,1.205165004533294,544.6666666666666
Global,ssp245,2052,15.49431738840929,2.890419260490959,14.407739374411412,2.8432781352137413,1.0865780139978778,1.657985010097298,549.3333333333334
Global,ssp245,2053,15.399086097158152,2.88620763660709,14.407739374411412,2.8432781352137413,0.9913467227467407,1.509859371887352,554.0
Global,ssp245,2054,15.550664001764748,2.891158064986993,14.407739374411412,2.8432781352137413,1.1429246273533362,1.6839692599982798,558.6666666666666
Global,ssp245,2055,15.5464144611758,2.8917414314676995,14.407739374411412,2.8432781352137413,1.1386750867643887,1.7044866505933647,563.3333333333334
Global,ssp245,2056,15.350928892119702,2.881692570434247,14.407739374411412,2.8432781352137413,0.9431895177082907,1.351061464748964,568.0
Global,ssp245,2057,15.323271233724046,2.8940981898310953,14.407739374411412,2.8432781352137413,0.9155318593126349,1.787375423738969,572.6666666666666
Global,ssp245,2058,15.489271953478216,2.8937319798681167,14.407739374411412,2.8432781352137413,1.0815325790668044,1.7744955735954613,577.3333333333334
Global,ssp245,2059,15.733845034291539,2.8952839440826366,14.407739374411412,2.8432781352137413,1.3261056598801275,1.8290791964672066,582.0
Global,ssp245,2060,15.617087052312781,2.8917593516842017,14.407739374411412,2.8432781352137413,1.2093476779013699,1.705116916633128,586.6666666666666
Global,ssp245,2061,15.404815350006565,2.8757270701127857,14.407739374411412,2.8432781352137413,0.9970759755951537,1.141250815288428,591.3333333333334
Global,ssp245,2062,15.462220772703185,2.8936199142061203,14.407739374411412,2.8432781352137413,1.0544813982917738,1.7705541490612775,596.0
Global,ssp245,2063,15.665403722657842,2.8956299191168147,14.407739374411412,2.8432781352137413,1.257664348246431,1.8412473705861305,600.6666666666666
Global,ssp245,2064,15.61766477692463,2.8931306239863432,14.407739374411412,2.8432781352137413,1.2099254025132193,1.7533454836930449,605.3333333333334
Global,ssp245,2065,15.500074073128513,2.8881171823901717,14.407739374411412,2.8432781352137413,1.0923346987171012,1.5770193784808761,610.0
Global,ssp585,2015,14.551734475242894,2.8371495218361393,14.407739374411412,2.8432781352137413,0.14399510083148215,-0.21554744510217397,400.0
Global,ssp585,2016,14.57793296932758,2.8431153987400895,14.407739374411412,2.8432781352137413,0.17019359491616903,-0.0057235509828025685,404.6666666666667
Global,ssp585,2017,14.61094665175835,2.8411281165044833,14.407739374411412,2.8432781352137413,0.2032072773469391,-0.0756176007767313,409.3333333333333
Global,ssp585,2018,14.741235473487125,2.8550485221928,14.407739374411412,2.8432781352137413,0.3334960990757132,0.4139724085830254,414.0
Global,ssp585,2019,14.569625102052289,2.8520384689413474,14.407739374411412,2.8432781352137413,0.16188572764087716,0.3081068158302967,418.6666666666667
Global,ssp585,2020,14.41617618086007,2.8516523467120254,14.407739374411412,2.8432781352137413,0.00843680644865863,0.294526637917348,423.3333333333333
Global,ssp585,2021,14.671280133405332,2.8565970772202993,14.407739374411412,2.8432781352137413,0.26354075899392093,0.468436128059515,428.0
Global,ssp585,2022,14.895523578337615,2.846630344961681,14.407739374411412,2.8432781352137413,0.4877842039262035,0.11789946633862913,432.6666666666667
Global,ssp585,2023,14.872493502878113,2.850219889213783,14.407739374411412,2.8432781352137413,0.4647541284667014,0.2441461464521824,437.3333333333333
Global,ssp585,2024,14.787705154360632,2.861885937585004,14.407739374411412,2.8432781352137413,0.3799657799492202,0.6544488961810188,442.0
Global,ssp585,2025,14.876647876341737,2.8470255413278713,14.407739374411412,2.8432781352137413,0.4689085019303256,0.13179878773443807,446.6666666666667
Global,ssp585,2026,14.728859285194488,2.842800712858862,14.407739374411412,2.8432781352137413,0.3211199107830769,-0.016791264595830382,451.3333333333333
Global,ssp585,2027,14.859039630109017,2.8559337111197554,14.407739374411412,2.8432781352137413,0.4513002556976051,0.4451050971509229,456.0
Global,ssp585,2028,14.987255078666449,2.8752971659706863,14.407739374411412,2.8432781352137413,0.5795157042550372,1.1261307981232025,460.6666666666667
Global,ssp585,2029,14.79660345906381,2.8566749409055725,14.407739374411412,2.8432781352137413,0.38886408465239874,0.4711746461210739,465.3333333333333
Global,ssp585,2030,14.722498890428387,2.8497758613883697,14.407739374411412,2.8432781352137413,0.3147595160169754,0.22852938986709237,470.0
Global,ssp585,2031,14.919894748188677,2.8483250568148315,14.407739374411412,2.8432781352137413,0.512155373777265,0.177503619451947,479.5
Global,ssp585,2032,14.94678767736373,2.8541275754094064,14.407739374411412,2.8432781352137413,0.5390483029523185,0.38158209220884187,489.0
Global,ssp585,2033,14.893322730473772,2.8498243371501837,14.407739374411412,2.8432781352137413,0.48558335606236014,0.2302343149397972,498.5
Global,ssp585,2034,14.915643644300657,2.8645199449644667,14.407739374411412,2.8432781352137413,0.5079042698892451,0.7470887032699173,508.0
Global,ssp585,2035,14.866353394647456,2.862649429227874,14.407739374411412,2.8432781352137413,0.4586140202360447,0.6813014096025608,517.5
Global,ssp585,2036,14.909588538163124,2.8562599780948688,14.407739374411412,2.8432781352137413,0.5018491637517126,0.45658012560742917,527.0
Global,ssp585,2037,15.072349015801803,2.860425900617086,14.407739374411412,2.8432781352137413,0.6646096413903919,0.6030984162601334,536.5
Global,ssp585,2038,15.177758010640893,2.865678796127309,14.407739374411412,2.8432781352137413,0.7700186362294819,0.7878462763152673,546.0
Global,ssp585,2039,15.0752927280535,2.8501308175332225,14.407739374411412,2.8432781352137413,0.6675533536420879,0.24101343567522893,555.5
Global,ssp585,2040,15.324466156063261,2.8688120198124363,14.407739374411412,2.8432781352137413,0.9167267816518496,0.8980438558739698,565.0
Global,ssp585,2041,15.263267439227528,2.85923342255303,14.407739374411412,2.8432781352137413,0.8555280648161165,0.5611581625337305,574.5
Global,ssp585,2042,15.336663308820446,2.874573546769089,14.407739374411412,2.8432781352137413,0.9289239344090348,1.1006806252176606,584.0
Global,ssp585,2043,15.545983595435954,2.8756292268739823,14.407739374411412,2.8432781352137413,1.138244221024543,1.1378096029219105,593.5
Global,ssp585,2044,15.49778078823024,2.8759718538412384,14.407739374411412,2.8432781352137413,1.0900414138188292,1.1498600232804668,603.0
Global,ssp585,2045,15.307390881573106,2.849295733640639,14.407739374411412,2.8432781352137413,0.8996515071616944,0.21164297478921754,612.5
Global,ssp585,2046,15.455828507783947,2.8709234348670916,14.407739374411412,2.8432781352137413,1.0480891333725353,0.9723037402133036,622.0
Global,ssp585,2047,15.430994376058672,2.862330207085043,14.407739374411412,2.8432781352137413,1.0232550016472608,0.6700741526248688,631.5
Global,ssp585,2048,15.402390571012418,2.8542107238917827,14.407739374411412,2.8432781352137413,0.9946511966010068,0.38450648013088307,641.0
Global,ssp585,2049,15.524908997495391,2.862829961009004,14.407739374411412,2.8432781352137413,1.1171696230839796,0.6876508334909317,650.5
Global,ssp585,2050,15.610205971973892,2.8745368387350343,14.407739374411412,2.8432781352137413,1.2024665975624806,1.0993895790269972,660.0
Global,ssp585,2051,15.519274749702213,2.863355981960868,14.407739374411412,2.8432781352137413,1.111535375290801,0.706151343354857,670.6666666666666
Global,ssp585,2052,15.629614694068817,2.868683196627234,14.407739374411412,2.8432781352137413,1.2218753196574053,0.8935130580034806,681.3333333333334
Global,ssp585,2053,15.692697398112,2.880613494898036,14.407739374411412,2.8432781352137413,1.2849580237005878,1.3131096540257485,692.0
Global,ssp585,2054,15.920453105800144,2.884317144523615,14.407739374411412,2.8432781352137413,1.5127137313887324,1.4433694966950088,702.6666666666666
Global,ssp585,2055,15.718584407953639,2.8810054334890727,14.407739374411412,2.8432781352137413,1.3108450335422273,1.3268943972832707,713.3333333333334
Global,ssp585,2056,15.65811185046472,2.881340044607914,14.407739374411412,2.8432781352137413,1.2503724760533093,1.3386628948740353,724.0
Global,ssp585,2057,15.747837178429304,2.875662144313148,14.407739374411412,2.8432781352137413,1.3400978040178924,1.1389673313466424,734.6666666666666
Global,ssp585,2058,15.86636495692935,2.878112332219087,14.407739374411412,2.8432781352137413,1.4586255825179393,1.2251420841994838,745.3333333333334
Global,ssp585,2059,15.93400485454239,2.875375805033709,14.407739374411412,2.8432781352137413,1.526265480130979,1.1288965867405314,756.0
